Logging for microserv2       start 
03/16/2024, 16:46:27 INFO:   user xxx logged in
03/16/2024, 16:46:28 INFO:   user xxx logged in
03/16/2024, 16:46:29 DEBUG:   Device working in turbo mode
03/16/2024, 16:46:29 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:46:29 DEBUG:   user xxx logged in
03/16/2024, 16:46:30 DEBUG:   Device working in turbo mode
03/16/2024, 16:46:30 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:46:31 DEBUG:   user xxx logged in
03/16/2024, 16:46:31 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:46:31 DEBUG:   Function called twice with mno bit
03/16/2024, 16:46:31 DEBUG:   Got signal to peek load
03/16/2024, 16:46:32 DEBUG:   Device working in turbo mode
03/16/2024, 16:46:32 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:46:32 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:46:33 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:46:34 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:46:35 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:46:35 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:46:36 FATAL:   kernel fault detected in core
03/16/2024, 16:46:36 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:46:36 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:46:37 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:46:38 DEBUG:   Got signal to peek load
03/16/2024, 16:46:39 DEBUG:   user xxx logged in
03/16/2024, 16:46:39 DEBUG:   Got signal to peek load
03/16/2024, 16:46:40 DEBUG:   Device working in turbo mode
03/16/2024, 16:46:40 DEBUG:   user xxx logged in
03/16/2024, 16:46:41 DEBUG:   user xxx logged in
03/16/2024, 16:46:42 ERROR:   kernel fault detected in core
03/16/2024, 16:46:42 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:46:43 ERROR:   kernel fault detected in core
03/16/2024, 16:46:43 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:46:44 ERROR:   kernel fault detected in core
03/16/2024, 16:46:45 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:46:45 INFO:   Got signal to peek load
03/16/2024, 16:46:46 INFO:   Function called twice with mno bit
03/16/2024, 16:46:46 INFO:   user xxx logged in
03/16/2024, 16:46:47 INFO:   Device working in turbo mode
03/16/2024, 16:46:47 INFO:   Function called twice with mno bit
03/16/2024, 16:46:48 INFO:   Device working in turbo mode
03/16/2024, 16:46:48 INFO:   Function called twice with mno bit
03/16/2024, 16:46:50 INFO:   user xxx logged in
03/16/2024, 16:46:50 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:46:51 INFO:   user xxx logged in
03/16/2024, 16:46:52 DEBUG:   Got signal to peek load
03/16/2024, 16:46:53 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:46:54 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:46:54 DEBUG:   Function called twice with mno bit
03/16/2024, 16:46:55 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:46:55 DEBUG:   user xxx logged in
03/16/2024, 16:46:56 DEBUG:   user xxx logged in
03/16/2024, 16:46:56 INFO:   Got signal to peek load
03/16/2024, 16:46:57 INFO:   user xxx logged in
03/16/2024, 16:46:57 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:46:57 INFO:   Device working in turbo mode
03/16/2024, 16:46:58 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:46:59 INFO:   user xxx logged in
03/16/2024, 16:47:00 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:01 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:01 INFO:   Got signal to peek load
03/16/2024, 16:47:01 INFO:   Got signal to peek load
03/16/2024, 16:47:02 INFO:   Device working in turbo mode
03/16/2024, 16:47:02 INFO:   Device working in turbo mode
03/16/2024, 16:47:02 INFO:   Device working in turbo mode
03/16/2024, 16:47:03 WARNING:   Device working in turbo mode
03/16/2024, 16:47:03 WARNING:   Device working in turbo mode
03/16/2024, 16:47:03 WARNING:   Function called twice with mno bit
03/16/2024, 16:47:04 WARNING:   Got signal to peek load
03/16/2024, 16:47:05 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:06 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:06 INFO:   user xxx logged in
03/16/2024, 16:47:07 INFO:   Device working in turbo mode
03/16/2024, 16:47:07 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:08 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:08 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:09 INFO:   Device working in turbo mode
03/16/2024, 16:47:10 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:10 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:11 WARNING:   Got signal to peek load
03/16/2024, 16:47:11 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:47:12 WARNING:   Device working in turbo mode
03/16/2024, 16:47:12 WARNING:   user xxx logged in
03/16/2024, 16:47:13 WARNING:   Got signal to peek load
03/16/2024, 16:47:14 WARNING:   user xxx logged in
03/16/2024, 16:47:14 WARNING:   Device working in turbo mode
03/16/2024, 16:47:15 WARNING:   user xxx logged in
03/16/2024, 16:47:15 WARNING:   Got signal to peek load
03/16/2024, 16:47:16 DEBUG:   Device working in turbo mode
03/16/2024, 16:47:17 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:47:17 FATAL:   kernel fault detected in core
03/16/2024, 16:47:18 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:47:19 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:19 INFO:   Function called twice with mno bit
03/16/2024, 16:47:20 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:20 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:20 INFO:   Device working in turbo mode
03/16/2024, 16:47:21 INFO:   Device working in turbo mode
03/16/2024, 16:47:21 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:22 INFO:   Device working in turbo mode
03/16/2024, 16:47:23 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:47:23 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:24 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:47:24 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:24 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:24 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:25 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:26 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:47:26 ERROR:   kernel fault detected in core
03/16/2024, 16:47:27 FATAL:   kernel fault detected in core
03/16/2024, 16:47:28 FATAL:   kernel fault detected in core
03/16/2024, 16:47:28 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:47:29 FATAL:   kernel fault detected in core
03/16/2024, 16:47:29 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:47:29 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:47:29 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:47:30 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:30 INFO:   Function called twice with mno bit
03/16/2024, 16:47:31 INFO:   Got signal to peek load
03/16/2024, 16:47:32 INFO:   user xxx logged in
03/16/2024, 16:47:32 INFO:   Got signal to peek load
03/16/2024, 16:47:33 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:33 INFO:   user xxx logged in
03/16/2024, 16:47:34 INFO:   user xxx logged in
03/16/2024, 16:47:36 INFO:   Device working in turbo mode
03/16/2024, 16:47:36 INFO:   Got signal to peek load
03/16/2024, 16:47:37 INFO:   Device working in turbo mode
03/16/2024, 16:47:37 INFO:   user xxx logged in
03/16/2024, 16:47:37 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:37 INFO:   Device working in turbo mode
03/16/2024, 16:47:38 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:39 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:40 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:41 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:41 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:41 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:47:41 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:43 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:43 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:43 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:47:44 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:45 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:47:45 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:47:47 INFO:   Got signal to peek load
03/16/2024, 16:47:47 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:48 INFO:   Function called twice with mno bit
03/16/2024, 16:47:49 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:49 INFO:   Got signal to peek load
03/16/2024, 16:47:50 INFO:   Function called twice with mno bit
03/16/2024, 16:47:51 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:52 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:53 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:47:53 INFO:   Got signal to peek load
03/16/2024, 16:47:54 INFO:   Function called twice with mno bit
03/16/2024, 16:47:54 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:55 INFO:   Got signal to peek load
03/16/2024, 16:47:55 INFO:   Device working in turbo mode
03/16/2024, 16:47:55 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:57 WARNING:   Got signal to peek load
03/16/2024, 16:47:57 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:47:57 WARNING:   Got signal to peek load
03/16/2024, 16:47:58 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:59 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:47:59 INFO:   Function called twice with mno bit
03/16/2024, 16:47:59 INFO:   Device working in turbo mode
03/16/2024, 16:48:00 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:48:00 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:01 INFO:   user xxx logged in
03/16/2024, 16:48:02 INFO:   Device working in turbo mode
03/16/2024, 16:48:03 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:04 WARNING:   Device working in turbo mode
03/16/2024, 16:48:05 WARNING:   Function called twice with mno bit
03/16/2024, 16:48:06 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:48:06 WARNING:   Got signal to peek load
03/16/2024, 16:48:06 WARNING:   Function called twice with mno bit
03/16/2024, 16:48:07 WARNING:   user xxx logged in
03/16/2024, 16:48:08 WARNING:   Device working in turbo mode
03/16/2024, 16:48:09 WARNING:   Device working in turbo mode
03/16/2024, 16:48:09 WARNING:   Device working in turbo mode
03/16/2024, 16:48:10 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:48:11 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:48:12 WARNING:   user xxx logged in
03/16/2024, 16:48:12 WARNING:   Function called twice with mno bit
03/16/2024, 16:48:13 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:14 WARNING:   user xxx logged in
03/16/2024, 16:48:15 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:16 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:16 INFO:   Got signal to peek load
03/16/2024, 16:48:17 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:17 INFO:   Device working in turbo mode
03/16/2024, 16:48:17 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:17 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:18 INFO:   Function called twice with mno bit
03/16/2024, 16:48:18 INFO:   Device working in turbo mode
03/16/2024, 16:48:19 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:20 DEBUG:   Device working in turbo mode
03/16/2024, 16:48:20 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:21 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:21 DEBUG:   user xxx logged in
03/16/2024, 16:48:22 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:22 DEBUG:   user xxx logged in
03/16/2024, 16:48:23 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:24 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:24 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:25 DEBUG:   Got signal to peek load
03/16/2024, 16:48:25 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:26 DEBUG:   user xxx logged in
03/16/2024, 16:48:27 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:27 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:27 DEBUG:   Device working in turbo mode
03/16/2024, 16:48:27 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:28 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:28 DEBUG:   Got signal to peek load
03/16/2024, 16:48:29 DEBUG:   Device working in turbo mode
03/16/2024, 16:48:29 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:29 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:30 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:30 DEBUG:   Device working in turbo mode
03/16/2024, 16:48:31 DEBUG:   Got signal to peek load
03/16/2024, 16:48:32 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:32 DEBUG:   Device working in turbo mode
03/16/2024, 16:48:32 DEBUG:   user xxx logged in
03/16/2024, 16:48:34 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:48:34 DEBUG:   Got signal to peek load
03/16/2024, 16:48:34 DEBUG:   Device working in turbo mode
03/16/2024, 16:48:35 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:35 DEBUG:   Function called twice with mno bit
03/16/2024, 16:48:36 WARNING:   Device working in turbo mode
03/16/2024, 16:48:37 WARNING:   Function called twice with mno bit
03/16/2024, 16:48:38 WARNING:   Got signal to peek load
03/16/2024, 16:48:39 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:40 INFO:   Got signal to peek load
03/16/2024, 16:48:41 INFO:   Device working in turbo mode
03/16/2024, 16:48:41 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:42 INFO:   user xxx logged in
03/16/2024, 16:48:42 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:44 WARNING:   Function called twice with mno bit
03/16/2024, 16:48:44 WARNING:   Device working in turbo mode
03/16/2024, 16:48:44 WARNING:   Function called twice with mno bit
03/16/2024, 16:48:45 WARNING:   user xxx logged in
03/16/2024, 16:48:45 WARNING:   Got signal to peek load
03/16/2024, 16:48:46 WARNING:   Got signal to peek load
03/16/2024, 16:48:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:47 WARNING:   Got signal to peek load
03/16/2024, 16:48:48 WARNING:   Got signal to peek load
03/16/2024, 16:48:48 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:48:48 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:48:49 INFO:   Got signal to peek load
03/16/2024, 16:48:50 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:48:51 INFO:   Got signal to peek load
03/16/2024, 16:48:51 INFO:   user xxx logged in
03/16/2024, 16:48:52 WARNING:   user xxx logged in
03/16/2024, 16:48:52 WARNING:   user xxx logged in
03/16/2024, 16:48:53 WARNING:   Got signal to peek load
03/16/2024, 16:48:53 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:48:53 WARNING:   user xxx logged in
03/16/2024, 16:48:53 WARNING:   Got signal to peek load
03/16/2024, 16:48:55 INFO:   user xxx logged in
03/16/2024, 16:48:55 INFO:   user xxx logged in
03/16/2024, 16:48:56 INFO:   Got signal to peek load
03/16/2024, 16:48:56 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:48:57 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:48:58 INFO:   Device working in turbo mode
03/16/2024, 16:48:58 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:48:59 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:49:00 INFO:   Device working in turbo mode
03/16/2024, 16:49:01 ERROR:   Interrupt overflow, out of stack space
