Logging for microserv1       start 
03/16/2024, 16:41:32 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:32 DEBUG:   user xxx logged in
03/16/2024, 16:41:33 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:34 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:34 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:35 DEBUG:   user xxx logged in
03/16/2024, 16:41:36 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:41:36 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:36 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:36 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:37 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:39 WARNING:   Got signal to peek load
03/16/2024, 16:41:39 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:41:39 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:40 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:40 WARNING:   Function called twice with mno bit
03/16/2024, 16:41:40 WARNING:   Function called twice with mno bit
03/16/2024, 16:41:40 WARNING:   Function called twice with mno bit
03/16/2024, 16:41:41 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:42 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:43 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:43 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:43 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:45 INFO:   Function called twice with mno bit
03/16/2024, 16:41:45 INFO:   Device working in turbo mode
03/16/2024, 16:41:47 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:47 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:49 WARNING:   user xxx logged in
03/16/2024, 16:41:49 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:50 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:50 DEBUG:   user xxx logged in
03/16/2024, 16:41:51 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:52 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:41:53 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:41:53 DEBUG:   Function called twice with mno bit
03/16/2024, 16:41:54 DEBUG:   Device working in turbo mode
03/16/2024, 16:41:55 INFO:   Function called twice with mno bit
03/16/2024, 16:41:56 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:41:57 INFO:   user xxx logged in
03/16/2024, 16:41:58 INFO:   Function called twice with mno bit
03/16/2024, 16:41:58 INFO:   user xxx logged in
03/16/2024, 16:41:59 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:42:00 INFO:   Device working in turbo mode
03/16/2024, 16:42:01 DEBUG:   user xxx logged in
03/16/2024, 16:42:02 DEBUG:   user xxx logged in
03/16/2024, 16:42:02 DEBUG:   Got signal to peek load
03/16/2024, 16:42:03 WARNING:   Device working in turbo mode
03/16/2024, 16:42:04 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:04 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:04 WARNING:   Function called twice with mno bit
03/16/2024, 16:42:05 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:05 WARNING:   Function called twice with mno bit
03/16/2024, 16:42:06 WARNING:   Device working in turbo mode
03/16/2024, 16:42:06 WARNING:   Device working in turbo mode
03/16/2024, 16:42:06 WARNING:   user xxx logged in
03/16/2024, 16:42:07 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:08 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:08 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:09 WARNING:   Device working in turbo mode
03/16/2024, 16:42:10 WARNING:   Got signal to peek load
03/16/2024, 16:42:10 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:12 DEBUG:   Device working in turbo mode
03/16/2024, 16:42:13 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:13 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:14 DEBUG:   Got signal to peek load
03/16/2024, 16:42:15 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:15 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:42:15 INFO:   Device working in turbo mode
03/16/2024, 16:42:16 INFO:   Got signal to peek load
03/16/2024, 16:42:16 INFO:   Function called twice with mno bit
03/16/2024, 16:42:17 INFO:   user xxx logged in
03/16/2024, 16:42:18 INFO:   Device working in turbo mode
03/16/2024, 16:42:18 INFO:   user xxx logged in
03/16/2024, 16:42:19 WARNING:   Function called twice with mno bit
03/16/2024, 16:42:20 WARNING:   Got signal to peek load
03/16/2024, 16:42:20 WARNING:   Device working in turbo mode
03/16/2024, 16:42:21 WARNING:   Got signal to peek load
03/16/2024, 16:42:21 WARNING:   user xxx logged in
03/16/2024, 16:42:22 WARNING:   Got signal to peek load
03/16/2024, 16:42:22 WARNING:   user xxx logged in
03/16/2024, 16:42:23 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:24 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:25 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:42:26 DEBUG:   Device working in turbo mode
03/16/2024, 16:42:26 DEBUG:   user xxx logged in
03/16/2024, 16:42:27 DEBUG:   Got signal to peek load
03/16/2024, 16:42:28 DEBUG:   Function called twice with mno bit
03/16/2024, 16:42:28 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:42:29 FATAL:   kernel fault detected in core
03/16/2024, 16:42:29 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:42:29 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:42:30 FATAL:   kernel fault detected in core
03/16/2024, 16:42:30 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:42:31 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:42:31 ERROR:   kernel fault detected in core
03/16/2024, 16:42:32 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:42:33 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:42:33 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:42:34 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:42:34 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:42:35 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:42:36 INFO:   Function called twice with mno bit
03/16/2024, 16:42:36 INFO:   Got signal to peek load
03/16/2024, 16:42:36 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:36 INFO:   user xxx logged in
03/16/2024, 16:42:37 INFO:   Device working in turbo mode
03/16/2024, 16:42:38 INFO:   Got signal to peek load
03/16/2024, 16:42:39 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:39 WARNING:   Device working in turbo mode
03/16/2024, 16:42:40 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:40 WARNING:   Got signal to peek load
03/16/2024, 16:42:40 WARNING:   Got signal to peek load
03/16/2024, 16:42:40 INFO:   user xxx logged in
03/16/2024, 16:42:40 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:42 WARNING:   Device working in turbo mode
03/16/2024, 16:42:42 WARNING:   Function called twice with mno bit
03/16/2024, 16:42:43 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:42:44 WARNING:   user xxx logged in
03/16/2024, 16:42:44 WARNING:   user xxx logged in
03/16/2024, 16:42:45 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:45 WARNING:   Function called twice with mno bit
03/16/2024, 16:42:46 WARNING:   Device working in turbo mode
03/16/2024, 16:42:47 INFO:   user xxx logged in
03/16/2024, 16:42:48 INFO:   Device working in turbo mode
03/16/2024, 16:42:48 INFO:   Device working in turbo mode
03/16/2024, 16:42:48 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:48 INFO:   Function called twice with mno bit
03/16/2024, 16:42:49 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:50 INFO:   Function called twice with mno bit
03/16/2024, 16:42:50 INFO:   Function called twice with mno bit
03/16/2024, 16:42:51 INFO:   Device working in turbo mode
03/16/2024, 16:42:52 INFO:   Function called twice with mno bit
03/16/2024, 16:42:52 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:42:52 INFO:   Got signal to peek load
03/16/2024, 16:42:54 DEBUG:   user xxx logged in
03/16/2024, 16:42:54 DEBUG:   Function called twice with mno bit
03/16/2024, 16:42:55 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:42:56 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:56 INFO:   Function called twice with mno bit
03/16/2024, 16:42:56 INFO:   Device working in turbo mode
03/16/2024, 16:42:57 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:57 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:57 INFO:   Got signal to peek load
03/16/2024, 16:42:57 INFO:   Function called twice with mno bit
03/16/2024, 16:42:58 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:42:59 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:42:59 DEBUG:   user xxx logged in
03/16/2024, 16:43:00 DEBUG:   Got signal to peek load
03/16/2024, 16:43:00 DEBUG:   Function called twice with mno bit
03/16/2024, 16:43:01 DEBUG:   Function called twice with mno bit
03/16/2024, 16:43:01 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:43:02 INFO:   Device working in turbo mode
03/16/2024, 16:43:03 INFO:   user xxx logged in
03/16/2024, 16:43:03 INFO:   user xxx logged in
03/16/2024, 16:43:03 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:04 INFO:   user xxx logged in
03/16/2024, 16:43:05 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:05 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:05 INFO:   Device working in turbo mode
03/16/2024, 16:43:05 INFO:   Device working in turbo mode
03/16/2024, 16:43:06 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:06 INFO:   Function called twice with mno bit
03/16/2024, 16:43:06 INFO:   Function called twice with mno bit
03/16/2024, 16:43:06 INFO:   user xxx logged in
03/16/2024, 16:43:06 INFO:   Got signal to peek load
03/16/2024, 16:43:07 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:08 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:43:09 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:10 INFO:   Got signal to peek load
03/16/2024, 16:43:10 INFO:   Got signal to peek load
03/16/2024, 16:43:11 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:11 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:12 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:12 WARNING:   Device working in turbo mode
03/16/2024, 16:43:13 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:14 WARNING:   Got signal to peek load
03/16/2024, 16:43:15 WARNING:   Device working in turbo mode
03/16/2024, 16:43:15 WARNING:   user xxx logged in
03/16/2024, 16:43:16 WARNING:   Got signal to peek load
03/16/2024, 16:43:17 WARNING:   user xxx logged in
03/16/2024, 16:43:18 WARNING:   user xxx logged in
03/16/2024, 16:43:18 DEBUG:   Function called twice with mno bit
03/16/2024, 16:43:19 DEBUG:   Got signal to peek load
03/16/2024, 16:43:20 DEBUG:   Function called twice with mno bit
03/16/2024, 16:43:21 DEBUG:   Function called twice with mno bit
03/16/2024, 16:43:21 DEBUG:   Device working in turbo mode
03/16/2024, 16:43:21 DEBUG:   user xxx logged in
03/16/2024, 16:43:22 DEBUG:   Got signal to peek load
03/16/2024, 16:43:22 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:43:22 DEBUG:   Device working in turbo mode
03/16/2024, 16:43:24 WARNING:   Device working in turbo mode
03/16/2024, 16:43:24 WARNING:   Device working in turbo mode
03/16/2024, 16:43:24 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:24 WARNING:   user xxx logged in
03/16/2024, 16:43:25 WARNING:   Device working in turbo mode
03/16/2024, 16:43:26 WARNING:   Device working in turbo mode
03/16/2024, 16:43:27 WARNING:   Got signal to peek load
03/16/2024, 16:43:28 WARNING:   Got signal to peek load
03/16/2024, 16:43:28 WARNING:   Got signal to peek load
03/16/2024, 16:43:28 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:28 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:28 WARNING:   Device working in turbo mode
03/16/2024, 16:43:29 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:29 WARNING:   Device working in turbo mode
03/16/2024, 16:43:30 WARNING:   Got signal to peek load
03/16/2024, 16:43:31 INFO:   user xxx logged in
03/16/2024, 16:43:31 INFO:   Device working in turbo mode
03/16/2024, 16:43:32 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:33 INFO:   Function called twice with mno bit
03/16/2024, 16:43:34 INFO:   Device working in turbo mode
03/16/2024, 16:43:35 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:43:36 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:43:37 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:43:38 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:43:39 WARNING:   Got signal to peek load
03/16/2024, 16:43:40 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:41 WARNING:   Got signal to peek load
03/16/2024, 16:43:41 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:43 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:43 WARNING:   user xxx logged in
03/16/2024, 16:43:43 WARNING:   user xxx logged in
03/16/2024, 16:43:44 WARNING:   Got signal to peek load
03/16/2024, 16:43:45 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:46 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:46 WARNING:   Function called twice with mno bit
03/16/2024, 16:43:46 WARNING:   Got signal to peek load
03/16/2024, 16:43:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:47 WARNING:   Function called twice with mno bit
03/16/2024, 16:43:48 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:49 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:49 DEBUG:   user xxx logged in
03/16/2024, 16:43:50 DEBUG:   Device working in turbo mode
03/16/2024, 16:43:50 DEBUG:   Device working in turbo mode
03/16/2024, 16:43:51 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:43:51 DEBUG:   user xxx logged in
03/16/2024, 16:43:51 DEBUG:   Got signal to peek load
03/16/2024, 16:43:52 DEBUG:   user xxx logged in
03/16/2024, 16:43:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:53 WARNING:   Got signal to peek load
03/16/2024, 16:43:54 WARNING:   user xxx logged in
03/16/2024, 16:43:54 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:43:55 WARNING:   Device working in turbo mode
03/16/2024, 16:43:55 WARNING:   Function called twice with mno bit
03/16/2024, 16:43:56 WARNING:   Got signal to peek load
03/16/2024, 16:43:56 WARNING:   Got signal to peek load
03/16/2024, 16:43:57 WARNING:   Function called twice with mno bit
03/16/2024, 16:43:57 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:43:58 WARNING:   user xxx logged in
03/16/2024, 16:43:59 WARNING:   Device working in turbo mode
03/16/2024, 16:43:59 WARNING:   Device working in turbo mode
03/16/2024, 16:43:59 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:44:00 WARNING:   Function called twice with mno bit
03/16/2024, 16:44:01 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:44:01 WARNING:   Function called twice with mno bit
03/16/2024, 16:44:02 WARNING:   Got signal to peek load
03/16/2024, 16:44:03 WARNING:   Got signal to peek load
03/16/2024, 16:44:03 WARNING:   Got signal to peek load
03/16/2024, 16:44:04 WARNING:   Function called twice with mno bit
03/16/2024, 16:44:04 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:44:05 WARNING:   Device working in turbo mode
03/16/2024, 16:44:05 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:44:05 WARNING:   Got signal to peek load
03/16/2024, 16:44:07 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:44:07 DEBUG:   Device working in turbo mode
